Game_sale_index,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12765,Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
12766,Pony Friends,DS,2007,Simulation,Eidos Interactive,0.0,0.05,0.0,0.01,0.05
12767,Natural Doctrine,PS3,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.01,0.01,0.05
12768,Pinball Hall of Fame: The Gottlieb Collection,GC,2005,Misc,Crave Entertainment,0.04,0.01,0.0,0.0,0.05
12769,Ferrari F355 Challenge,PS2,2002,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05
12770,MorphX,X360,2010,Shooter,505 Games,0.05,0.0,0.0,0.0,0.05
12771,Stranger of Sword City,PSV,2015,Role-Playing,Nippon Ichi Software,0.02,0.02,0.0,0.01,0.05
12772,Air Traffic Chaos,DS,2007,Simulation,Ertain,0.05,0.0,0.0,0.0,0.05
12773,Battleship / Connect Four / Sorry! / Trouble,DS,2006,Puzzle,"Destination Software, Inc",0.05,0.0,0.0,0.0,0.05
12774,Prism: Light the Way,DS,2007,Puzzle,Eidos Interactive,0.05,0.0,0.0,0.0,0.05
12775,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1998,Action,Swing! Entertainment,0.03,0.02,0.0,0.0,0.05
12776,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010,Fighting,Hudson Soft,0.0,0.0,0.05,0.0,0.05
12777,Shifters,PS2,2002,Adventure,3DO,0.03,0.02,0.0,0.01,0.05
12778,RPG Tsukuru DS,DS,2010,Role-Playing,Enterbrain,0.0,0.0,0.05,0.0,0.05
12779,WRC 5: FIA World Rally Championship,PS4,2015,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05
12780,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter,Xseed Games,0.02,0.02,0.0,0.01,0.05
12781,The BIGS 2,DS,2009,Sports,Take-Two Interactive,0.05,0.0,0.0,0.0,0.05
12782,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05
12783,TNA iMPACT: Cross the Line,PSP,2010,Fighting,SouthPeak Games,0.05,0.0,0.0,0.0,0.05
12784,SpongeBob: HeroPants,PSV,2015,Platform,Activision,0.03,0.01,0.0,0.01,0.05
12785,Lagoon,SNES,1991,Role-Playing,Kemco,0.0,0.0,0.05,0.0,0.05
12786,Nanostray 2,DS,2008,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.05
12787,Project Setsuna,PSV,2016,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05
12788,Microsoft Flight Simulator X Acceleration Expansion Pack,PC,2007,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05
12789,Trick x Logic: Season 1,PSP,2010,Adventure,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
12790,Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment,0.01,0.04,0.0,0.0,0.05
12791,Mawashite Tsunageru Touch Panic,DS,2006,Puzzle,Nintendo,0.0,0.0,0.05,0.0,0.05
12792,Luminous Arc Infinity,PSV,2015,Action,Marvel Entertainment,0.0,0.0,0.05,0.0,0.05
12793,Monster! Bass Fishing,GBA,2003,Sports,Ignition Entertainment,0.04,0.01,0.0,0.0,0.05
12794,Sigma Star Saga,GBA,2005,Role-Playing,Atari,0.04,0.01,0.0,0.0,0.05
12795,Winning Post 7 2010,PSP,2010,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12796,Assetto Corsa,PS4,2016,Racing,505 Games,0.0,0.04,0.0,0.01,0.05
12797,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft,0.03,0.02,0.0,0.0,0.05
12798,Sengoku Basara X,PS2,2008,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05
12799,Plants vs. Zombies,PC,2009,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05
12800,Top Spin 2,DS,2006,Sports,Take-Two Interactive,0.05,0.0,0.0,0.0,0.05
12801,Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05
12802,Ontamarama,DS,2007,Action,Atlus,0.05,0.0,0.0,0.0,0.05
12803,Hakuoki: Stories of the Shinsengumi,PS3,2010,Adventure,Idea Factory,0.02,0.0,0.03,0.0,0.05
12804,DokiDoki Majo Shinpan!,DS,2007,Adventure,SNK Playmore,0.0,0.0,0.05,0.0,0.05
12805,Star Wars: Republic Commando,PC,2005,Shooter,LucasArts,0.0,0.04,0.0,0.01,0.05
12806,Starry ? Sky: In Spring,PSP,2010,Misc,Asgard,0.0,0.0,0.05,0.0,0.05
12807,FIFA Soccer 2004,GBA,2003,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
12808,Armored Core: Formula Front Extreme Battle,PSP,2004,Simulation,505 Games,0.05,0.0,0.0,0.0,0.05
12809,Downforce,PS2,2002,Racing,Avalon Interactive,0.03,0.02,0.0,0.01,0.05
12810,Bejeweled Twist,PC,2008,Puzzle,PopCap Games,0.01,0.04,0.0,0.01,0.05
12811,Street Fighter V,PC,2016,Fighting,Capcom,0.0,0.05,0.0,0.0,0.05
12812,Little Busters! Converted Edition,PS2,2009,Adventure,Prototype,0.0,0.0,0.05,0.0,0.05
12813,Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.03,0.0,0.0,0.05
12814,Dream Salon,Wii,2009,Misc,Zoo Games,0.05,0.0,0.0,0.0,0.05
12815,Disney's Party,GC,2002,Misc,Electronic Arts,0.04,0.01,0.0,0.0,0.05
12816,Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12817,Sherlock Holmes: Crimes & Punishments,PC,2014,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.0,0.05
12818,Jenga World Tour,Wii,2007,Misc,Atari,0.05,0.0,0.0,0.0,0.05
12819,Summon Night X: Tears Crown,DS,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12820,Secret Files: Tunguska,DS,2008,Adventure,Deep Silver,0.04,0.01,0.0,0.0,0.05
12821,Taiho Shichauzo!,PS,2001,Adventure,Pioneer LDC,0.0,0.0,0.05,0.0,0.05
12822,Phantom Crash,XB,2002,Simulation,Phantagram,0.03,0.01,0.01,0.0,0.05
12823,Men of War: Assault Squad,PC,2011,Strategy,1C Company,0.01,0.03,0.0,0.01,0.05
12824,Fishdom,DS,2011,Puzzle,Atari,0.05,0.0,0.0,0.0,0.05
12825,Yanya Caballista: City Skater,PS2,2001,Sports,Tecmo Koei,0.02,0.02,0.0,0.01,0.05
12826,Expendable,PS,1999,Action,Infogrames,0.03,0.02,0.0,0.0,0.05
12827,Imagine: Artist,DS,2009,Misc,Ubisoft,0.05,0.0,0.0,0.0,0.05
12828,Pet Pals: New Leash on Life,DS,2010,Simulation,Destineer,0.05,0.0,0.0,0.0,0.05
12829,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005,Adventure,Activision,0.05,0.0,0.0,0.0,0.05
12830,The Idolmaster: Gravure For You! Vol. 2,PS3,2011,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12831,Arthur! Ready to Race,PS,2000,Racing,The Learning Company,0.03,0.02,0.0,0.0,0.05
12832,Thunder Force V: Perfect System,PS,1998,Shooter,TechnoSoft,0.03,0.02,0.0,0.0,0.05
12833,The Typing of the Dead,DC,2000,Shooter,Sega,0.0,0.0,0.05,0.0,0.05
12834,The Idolm@ster: Dearly Stars,DS,2009,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12835,Kids Learn Music A+ Edition,DS,2011,Misc,Unknown,0.05,0.0,0.0,0.0,0.05
12836,Child of Light,PS4,2014,Role-Playing,Ubisoft,0.0,0.01,0.04,0.0,0.05
12837,Over the Hedge: Hammy Goes Nuts!,PSP,2006,Platform,Activision,0.05,0.0,0.0,0.0,0.05
12838,Kart Racer,Wii,2009,Racing,Nordic Games,0.03,0.01,0.0,0.0,0.05
12839,Bakemonogatari Portable,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12840,Sam & Max: Beyond Time and Space,Wii,2010,Adventure,Atari,0.05,0.0,0.0,0.0,0.05
12841,To Heart 2: Dungeon Travelers,PSV,2015,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
12842,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,2006,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05
12843,Shrek Super Party,GC,2003,Misc,TDK Mediactive,0.04,0.01,0.0,0.0,0.05
12844,Monster 4x4: Masters of Metal,GC,2003,Racing,Ubisoft,0.04,0.01,0.0,0.0,0.05
12845,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998,Racing,Jaleco,0.0,0.0,0.05,0.0,0.05
12846,Caligula,PSV,2016,Role-Playing,FuRyu,0.0,0.0,0.05,0.0,0.05
12847,Steins;Gate 0,PSV,2015,Adventure,PQube,0.0,0.0,0.05,0.0,0.05
12848,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12849,NHL Blades of Steel '99,N64,1999,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
12850,Lips: Deutsche Partyknaller,X360,2009,Misc,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05
12851,Apassionata: Die Galanacht der Pferde,DS,2009,Simulation,RTL,0.0,0.04,0.0,0.01,0.05
12852,Dungeon Raiders,DS,2009,Role-Playing,Focus Home Interactive,0.05,0.0,0.0,0.0,0.05
12853,Second Sight,GC,2004,Adventure,Codemasters,0.04,0.01,0.0,0.0,0.05
12854,Philosoma,PS,1995,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.05
12855,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,1995,Misc,Sega,0.0,0.0,0.05,0.0,0.05
12856,Puyo Pop,GBA,2001,Puzzle,Sega,0.04,0.01,0.0,0.0,0.05
12857,Marriage Royale: Prism Story,PSP,2010,Adventure,ASCII Media Works,0.0,0.0,0.05,0.0,0.05
12858,Super Heroine Chronicle,PSV,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12859,Kamiwaza,PS2,2006,Action,Acquire,0.0,0.0,0.05,0.0,0.05
12860,Rave Master,GC,2002,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12861,The Technomancer,PS4,2016,Role-Playing,Focus Home Interactive,0.01,0.03,0.0,0.01,0.05
12862,Ben 10 Galactic Racing,PSV,2012,Racing,D3Publisher,0.02,0.02,0.0,0.01,0.05
12863,Kinnikuman Muscle Grand Prix Max,PS2,2006,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12864,Hotel for Dogs,Wii,2009,Simulation,505 Games,0.04,0.0,0.0,0.0,0.05
12865,Suzuki Super-Bikes II: Riding Challenge,DS,2008,Racing,Valcon Games,0.05,0.0,0.0,0.0,0.05
12866,Mirror's Edge Catalyst,PC,2016,Platform,Electronic Arts,0.01,0.03,0.0,0.01,0.05
12867,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,2003,Action,TDK Mediactive,0.04,0.01,0.0,0.0,0.05
12868,Medal of Honor: European Assault (weekly JP sales),PS2,2005,Shooter,Electronic Arts,0.0,0.0,0.05,0.0,0.05
12869,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.01,0.05
12870,Alias,XB,2004,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05
12871,Super Robot Taisen Neo,Wii,2009,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12872,PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05
12873,ESPN International Winter Sports 2002,GC,2002,Sports,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05
12874,Winter Sports 2011,PS3,2011,Sports,DTP Entertainment,0.0,0.04,0.0,0.01,0.05
12875,OutRun 2006: Coast 2 Coast,PS2,2006,Racing,Sega,0.02,0.01,0.01,0.0,0.05
12876,Blues Brothers 2000,N64,2000,Platform,Virgin Interactive,0.04,0.01,0.0,0.0,0.05
12877,Metal Max 2 Reloaded,DS,2011,Role-Playing,Unknown,0.0,0.0,0.05,0.0,0.05
12878,All Star Tennis 99,N64,1999,Sports,Ubisoft,0.04,0.01,0.0,0.0,0.05
12879,Hercules: The Legendary Journeys,N64,2000,Role-Playing,Titus,0.04,0.01,0.0,0.0,0.05
12880,Dual Heroes,N64,1997,Fighting,Hudson Soft,0.04,0.01,0.0,0.0,0.05
12881,Fighter Destiny 2,N64,1999,Fighting,Imagineer,0.04,0.01,0.0,0.0,0.05
12882,Chameleon Twist 2,N64,1998,Platform,Infogrames,0.04,0.01,0.0,0.0,0.05
12883,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,2007,Misc,Spike,0.0,0.0,0.05,0.0,0.05
12884,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,2007,Misc,Irem Software Engineering,0.0,0.0,0.05,0.0,0.05
12885,Winning Post World,PS3,2009,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12886,Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05
12887,Slam Dunk SD Heat Up!!,SNES,1995,Sports,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12888,My Body Coach,Wii,2009,Sports,Big Ben Interactive,0.0,0.04,0.0,0.01,0.05
12889,Steins;Gate 0,PS4,2015,Adventure,PQube,0.0,0.0,0.05,0.0,0.05
12890,Adventure Time: Finn & Jake Investigations,XOne,2015,Action,Little Orbit,0.02,0.02,0.0,0.0,0.05
12891,Dead in the Water,PS,1999,Action,ASC Games,0.03,0.02,0.0,0.0,0.05
12892,Winning Post 7 2013,PS3,2013,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12893,DiRT 2,PC,2009,Racing,Codemasters,0.0,0.04,0.0,0.01,0.05
12894,Detective Conan: Prelude from the Past,DS,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12895,Dr. Seuss: Green Eggs and Ham,GBA,2003,Action,NewKidCo,0.04,0.01,0.0,0.0,0.05
12896,Sea Monsters: A Prehistoric Adventure,Wii,2007,Adventure,Zushi Games,0.04,0.0,0.0,0.0,0.05
12897,Atelier Rorona: Alchemist of Arland,PSV,2013,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05
12898,Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05
12899,Dark Summit,GC,2002,Sports,THQ,0.04,0.01,0.0,0.0,0.05
12900,Singularity,PC,2010,Shooter,Mastertronic,0.0,0.04,0.0,0.01,0.05
12901,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12902,George of the Jungle and the Search for the Secret,DS,2008,Platform,Ignition Entertainment,0.05,0.0,0.0,0.0,0.05
12903,Turbo Turtle Adventure,GBA,2002,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05
12904,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,0.0,0.0,0.05,0.0,0.05
12905,"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,0.01,0.03,0.0,0.01,0.05
12906,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12907,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Misc,Vap,0.0,0.0,0.05,0.0,0.05
12908,Corpse Party: Blood Covered - Repeated Fear,PSP,2010,Adventure,5pb,0.0,0.0,0.05,0.0,0.05
12909,The Lost Treasures of Alexandria,DS,2011,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.05
12910,Chronicles of the Sword,PS,1996,Adventure,Psygnosis,0.03,0.02,0.0,0.0,0.05
12911,Hail to the Chimp,PS3,2008,Misc,Gamecock,0.05,0.0,0.0,0.0,0.05
12912,The Lost Vikings,GBA,2003,Puzzle,Activision,0.04,0.01,0.0,0.0,0.05
12913,Keiba Eight Special,SNES,1993,Sports,Misawa,0.0,0.0,0.05,0.0,0.05
12914,Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05
12915,Harukanaru Toki no Naka de 3,PS2,2004,Adventure,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12916,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Platform,Global Star,0.04,0.01,0.0,0.0,0.05
12917,Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05
12918,Reel Fishing: The Great Outdoors,PSP,2006,Sports,Natsume,0.05,0.0,0.0,0.0,0.05
12919,Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05
12920,Pirates vs Ninja Dodgeball,Wii,2009,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.05
12921,Guild 01,3DS,2012,Action,Level 5,0.0,0.0,0.05,0.0,0.05
12922,Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05
12923,Durarara!! 3-way Standoff,PSP,2010,Adventure,ASCII Media Works,0.0,0.0,0.05,0.0,0.05
12924,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05
12925,Cartoon Network Racing,DS,2006,Action,Game Factory,0.04,0.0,0.0,0.0,0.05
12926,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12927,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010,Role-Playing,Spike,0.0,0.0,0.05,0.0,0.05
12928,Active Life: Magical Carnival,Wii,2011,Misc,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05
12929,Hokuto no Ken,PS2,2007,Fighting,Sega,0.0,0.0,0.05,0.0,0.05
12930,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12931,Stretch Panic,PS2,2001,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.01,0.05
12932,Empire Earth,PC,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05
12933,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05
12934,Baku Baku,SAT,1995,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05
12935,Pro Cycling Manager 2016,PS4,2016,Sports,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05
12936,SD Gundam: Over Galaxian,PS,1996,Shooter,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12937,Rogue Ops,GC,2003,Action,Kemco,0.04,0.01,0.0,0.0,0.05
12938,Smart Kid's Party Fun Pak,DS,2008,Misc,UFO Interactive,0.05,0.0,0.0,0.0,0.05
12939,MXGP 2,XOne,2016,Racing,Milestone S.r.l.,0.02,0.02,0.0,0.0,0.05
12940,Virtua Tennis 3,X360,2007,Sports,Sega,0.03,0.02,0.0,0.0,0.05
12941,BeatMania IIDX 3rd Style,PS2,2000,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12942,Yu-Gi-Oh! World Championship 2007,DS,2007,Strategy,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.05
12943,Hummer Badlands,PS2,2006,Racing,Global Star,0.02,0.02,0.0,0.01,0.05
12944,Freelancer,PC,2003,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05
12945,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform,DreamCatcher Interactive,0.02,0.02,0.0,0.01,0.05
12946,Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,0.01,0.03,0.0,0.01,0.05
12947,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,2007,Adventure,505 Games,0.0,0.0,0.05,0.0,0.05
12948,Furu Furu Park,Wii,2007,Misc,Taito,0.05,0.0,0.0,0.0,0.05
12949,Monster Band,DS,2008,Misc,Tivola,0.04,0.0,0.0,0.0,0.05
12950,Alter Echo,XB,2003,Shooter,THQ,0.04,0.01,0.0,0.0,0.05
12951,BeatMania IIDX 4th Style: New Songs Collection,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12952,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008,Misc,Benesse,0.0,0.0,0.05,0.0,0.05
12953,G1 Grand Prix,3DS,2012,Action,Genki,0.0,0.0,0.05,0.0,0.05
12954,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05
12955,QUIZ PARTY,Wii,2012,Misc,Nintendo,0.0,0.05,0.0,0.0,0.05
12956,MTX Mototrax,PSP,2006,Racing,Activision,0.04,0.0,0.0,0.0,0.05
12957,Around the World in 80 Days,GBA,2004,Action,Hip Interactive,0.03,0.01,0.0,0.0,0.05
12958,Houkago Shounen,DS,2008,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12959,The Grim Adventures of Billy & Mandy,Wii,2006,Action,Midway Games,0.04,0.0,0.0,0.0,0.05
12960,Classic Dungeon X2,PSP,2011,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05
12961,Whirl Tour,GC,2002,Sports,Vivendi Games,0.04,0.01,0.0,0.0,0.05
12962,Sesame Street: Cookie's Counting Carnival,PC,2010,Misc,Warner Bros. Interactive Entertainment,0.05,0.0,0.0,0.0,0.05
12963,Pinball Tycoon,GBA,2002,Misc,Ignition Entertainment,0.03,0.01,0.0,0.0,0.05
12964,Major League Baseball 2K11,PS2,2011,Sports,Take-Two Interactive,0.02,0.02,0.0,0.01,0.05
12965,Cartoon Network Block Party,GBA,2004,Misc,Majesco Entertainment,0.03,0.01,0.0,0.0,0.05
12966,Power Spike Pro Beach Volleyball,PS,2000,Sports,Infogrames,0.03,0.02,0.0,0.0,0.05
12967,White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
12968,Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008,Adventure,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12969,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998,Misc,Gainax Network Systems,0.0,0.0,0.05,0.0,0.05
12970,SD Gundam: Scad Hammers,Wii,2006,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12971,Spitfire Heroes: Tales of the Royal Air Force,DS,2008,Simulation,Destineer,0.05,0.0,0.0,0.0,0.05
12972,Super Bust-A-Move,GBA,2001,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05
12973,TNA iMPACT: Cross the Line,DS,2010,Fighting,SouthPeak Games,0.05,0.0,0.0,0.0,0.05
12974,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013,Action,D3Publisher,0.02,0.02,0.0,0.01,0.05
12975,ZooCube,GBA,2002,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05
12976,Stunt GP,PS2,2001,Racing,Titus,0.02,0.02,0.0,0.01,0.05
12977,Wicked Monster Blast!,Wii,2011,Shooter,PQube,0.04,0.0,0.0,0.0,0.05
12978,NBA 2K,DC,1999,Sports,Sega,0.0,0.0,0.05,0.0,0.05
12979,D.Gray-man: Kami no Shitotachi,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12980,Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05
12981,Strikers 1945,SAT,1996,Shooter,Atlus,0.0,0.0,0.05,0.0,0.05
12982,World Series of Poker,GC,2005,Misc,Activision Value,0.04,0.01,0.0,0.0,0.05
12983,Jikkyou Oshaberi Parodius,SNES,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12984,Super Jinsei Game 2,SNES,1995,Misc,Takara,0.0,0.0,0.05,0.0,0.05
12985,Winter Sports 3: The Great Tournament,Wii,2010,Sports,Tradewest,0.02,0.02,0.0,0.0,0.05
12986,J-League Winning Eleven 2010: Club Championship,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
12987,Johnny Bazookatone,PS,1995,Platform,U.S. Gold,0.03,0.02,0.0,0.0,0.05
12988,Beastly Frantic Foto,DS,2011,Puzzle,Storm City Games,0.04,0.0,0.0,0.0,0.05
12989,Neverland Card Battles,PSP,2008,Role-Playing,Idea Factory,0.04,0.0,0.0,0.01,0.05
12990,Need for Speed Underground,PC,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05
12991,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015,Action,Alchemist,0.0,0.0,0.05,0.0,0.05
12992,Reign of Fire,GBA,2002,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.05
12993,Worms Reloaded,PC,2010,Strategy,Team17 Software,0.0,0.04,0.0,0.01,0.05
12994,StarCraft,PC,1998,Strategy,Activision,0.0,0.04,0.0,0.01,0.05
12995,Koihime Musou,PS2,2008,Adventure,Yeti,0.0,0.0,0.05,0.0,0.05
12996,Nicktoons: Attack of the Toybots,DS,2007,Platform,THQ,0.04,0.0,0.0,0.0,0.05
12997,NBA 2K17,PS3,2016,Sports,Take-Two Interactive,0.03,0.01,0.0,0.01,0.05
12998,Blazing Souls: Accelate,PSP,2009,Role-Playing,Idea Factory,0.04,0.0,0.01,0.0,0.05
12999,Ms Saga: A New Dawn,PS2,2005,Role-Playing,Namco Bandai Games,0.02,0.02,0.0,0.01,0.05
13000,Kekkon Zenya,SAT,1995,Adventure,Shogakukan,0.0,0.0,0.05,0.0,0.05
13001,Finny the Fish & the Seven Waters,PS2,2004,Sports,Sony Computer Entertainment,0.02,0.02,0.0,0.01,0.05
13002,Barnyard,GBA,2006,Action,THQ,0.03,0.01,0.0,0.0,0.05
13003,Next Generation of Chaos,PS2,2002,Role-Playing,Idea Factory,0.0,0.0,0.05,0.0,0.05
13004,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008,Misc,Takara Tomy,0.0,0.0,0.05,0.0,0.05
13005,GrimGrimoire,PS2,2007,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,0.05
13006,J-League '96 Dream Stadium,SNES,1996,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05
13007,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05
13008,Golden Axe: The Duel,SAT,1994,Fighting,Sega,0.0,0.0,0.05,0.0,0.05
13009,Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05
13010,Tokimeki Memorial: Girls Side 1st Love,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
